application_id,age,age_group,gender,ethnicity,education,employment_type,marital_status,annual_income,monthly_income,loan_amount_requested,loan_purpose,credit_score,monthly_debt_payments,debt_to_income_ratio,employment_length_years,savings,num_credit_lines,num_delinquencies,home_ownership,risk_score,decision,interest_rate,decision_date,biased_risk_score,biased_decision,bias_present
LA007946,37,36-50,Male,Asian,Bachelor,Full-time,Married,79212,6601,181000,Debt Consolidation,650,1782,27.0,11,158035,8,0,Mortgage,80,Approved,9.99,2025-05-24T13:31:49.610619,80.87,Approved,False
LA007947,39,36-50,Female,White,Bachelor,Full-time,Single,71243,5936,176000,Home Improvement,797,1579,26.6,17,104984,9,0,Mortgage,95,Approved,6.56,2026-01-17T13:31:49.610704,83.4,Approved,True
LA007948,61,51-65,Male,White,High School,Self-employed,Single,72006,6000,23000,Other,718,1284,21.4,8,30942,10,0,Rent,80,Approved,8.97,2025-09-26T13:31:49.610792,79.62,Approved,False
LA007949,41,36-50,Female,White,Bachelor,Self-employed,Married,93971,7830,172000,Debt Consolidation,682,2559,32.68,9,205718,7,0,Rent,70,Approved,9.56,2026-02-05T13:31:49.610878,56.66,Denied,True
LA007950,72,65+,Male,Hispanic,High School,Part-time,Single,34702,2891,24000,Debt Consolidation,764,1070,37.0,9,57293,12,0,Own,85,Approved,7.36,2026-02-01T13:31:49.610962,87.51,Approved,False
LA007951,62,51-65,Male,White,Some College,Self-employed,Divorced,84292,7024,45000,Home Improvement,711,1335,19.01,17,108744,10,0,Own,95,Approved,8.43,2026-01-04T13:31:49.611047,94.05,Approved,False
LA007952,37,36-50,Male,White,Some College,Full-time,Single,40499,3374,58000,Debt Consolidation,708,499,14.79,14,39581,8,2,Own,70,Approved,9.16,2025-10-31T13:31:49.611130,71.56,Approved,False
LA007953,30,26-35,Female,Asian,Bachelor,Full-time,Single,83210,6934,98000,Debt Consolidation,684,2281,32.9,1,22269,6,0,Rent,50,Denied,,2025-02-10T13:31:49.611209,34.0,Denied,True
LA007954,27,26-35,Male,White,High School,Full-time,Single,42375,3531,95000,Home Improvement,698,665,18.83,7,50973,6,0,Rent,85,Approved,9.0,2025-03-07T13:31:49.611296,75.67,Approved,True
LA007955,42,36-50,Female,White,Bachelor,Full-time,Single,74638,6219,136000,Debt Consolidation,699,1727,27.77,9,62374,14,0,Rent,75,Approved,8.68,2025-03-07T13:31:49.611382,64.48,Approved,True
LA007956,28,26-35,Female,White,Master,Full-time,Single,94998,7916,78000,Home Improvement,639,3377,42.66,1,27288,9,0,Mortgage,30,Denied,,2025-11-11T13:31:49.611462,14.74,Denied,True
LA007957,53,51-65,Female,Other,Some College,Full-time,Single,56883,4740,35000,Debt Consolidation,794,1448,30.55,12,98161,5,0,Mortgage,85,Approved,7.58,2025-09-10T13:31:49.611545,73.15,Approved,True
LA007958,51,51-65,Male,White,Bachelor,Self-employed,Divorced,104776,8731,141000,Debt Consolidation,755,3440,39.4,16,279159,8,0,Rent,85,Approved,7.45,2025-12-16T13:31:49.611628,82.97,Approved,False
LA007959,72,65+,Male,White,Some College,Self-employed,Married,77176,6431,174000,Debt Consolidation,775,1717,26.7,5,266702,2,0,Rent,95,Approved,7.5,2025-11-14T13:31:49.611712,92.69,Approved,False
LA007960,35,26-35,Female,White,Master,Self-employed,Married,128289,10690,290000,Medical,682,1564,14.63,13,260343,3,0,Mortgage,85,Approved,9.04,2025-03-04T13:31:49.611797,63.65,Approved,True
LA007961,26,26-35,Male,White,Bachelor,Contract,Single,78487,6540,60000,Home Improvement,695,2174,33.24,1,64244,8,0,Own,55,Approved,9.07,2025-02-19T13:31:49.611885,44.33,Denied,True
LA007962,59,51-65,Male,Asian,Some College,Full-time,Married,70814,5901,67000,Debt Consolidation,718,1812,30.71,6,187476,2,0,Own,80,Approved,9.1,2025-03-24T13:31:49.611969,82.21,Approved,False
LA007963,34,26-35,Female,White,Master,Full-time,Single,102356,8529,219000,Home Improvement,803,1827,21.42,4,33823,4,0,Own,80,Approved,6.6,2026-01-25T13:31:49.612053,61.51,Approved,True
LA007964,52,51-65,Male,White,Bachelor,Self-employed,Married,124255,10354,118000,Debt Consolidation,654,1075,10.38,13,172325,2,0,Mortgage,85,Approved,10.31,2025-12-01T13:31:49.612139,83.03,Approved,False
LA007965,18,18-25,Male,Asian,Some College,Contract,Married,34798,2899,35000,Debt Consolidation,553,381,13.14,0,22909,13,0,Mortgage,50,Denied,,2025-12-14T13:31:49.612218,39.27,Denied,True
LA007966,51,51-65,Female,Asian,Master,Full-time,Divorced,123936,10328,75000,Debt Consolidation,747,1894,18.34,21,210250,6,0,Rent,95,Approved,7.99,2025-06-21T13:31:49.612302,85.5,Approved,True
LA007967,42,36-50,Male,White,Bachelor,Self-employed,Married,95681,7973,202000,Debt Consolidation,736,3284,41.19,6,189573,10,0,Mortgage,70,Approved,8.05,2025-04-21T13:31:49.612386,67.5,Approved,False
LA007968,50,36-50,Male,White,Bachelor,Contract,Divorced,74748,6229,99000,Debt Consolidation,667,809,12.99,17,172469,13,0,Own,85,Approved,9.74,2025-10-01T13:31:49.612471,82.97,Approved,False
LA007969,33,26-35,Male,White,Bachelor,Part-time,Married,47840,3986,95000,Business,613,607,15.23,7,41698,1,1,Rent,60,Approved,10.45,2025-12-31T13:31:49.612558,53.15,Denied,True
LA007970,22,18-25,Female,White,Some College,Full-time,Married,48702,4058,22000,Medical,718,1159,28.56,3,33293,10,0,Own,80,Approved,9.1,2025-12-30T13:31:49.612643,57.35,Denied,True
LA007971,38,36-50,Male,White,Some College,Full-time,Married,52019,4334,53000,Other,792,1535,35.41,14,28304,13,0,Mortgage,80,Approved,6.96,2025-12-27T13:31:49.612726,83.19,Approved,False
LA007972,71,65+,Male,Hispanic,High School,Self-employed,Single,50601,4216,71000,Debt Consolidation,712,480,11.38,23,155682,2,0,Rent,95,Approved,8.82,2025-06-10T13:31:49.612813,92.43,Approved,False
LA007973,25,18-25,Female,White,Some College,Self-employed,Single,53737,4478,97000,Home Improvement,648,1807,40.35,5,10433,3,0,Rent,35,Denied,,2025-10-25T13:31:49.612892,14.16,Denied,True
LA007974,33,26-35,Female,Black,Bachelor,Full-time,Divorced,79615,6634,148000,Home Improvement,663,1155,17.41,2,73960,8,0,Rent,75,Approved,9.79,2026-02-04T13:31:49.612978,56.03,Denied,True
LA007975,45,36-50,Female,White,Bachelor,Full-time,Married,93703,7808,120000,Debt Consolidation,646,2855,36.56,11,193012,3,0,Rent,60,Approved,10.09,2025-12-24T13:31:49.613065,46.46,Denied,True
LA007976,32,26-35,Female,Hispanic,Bachelor,Full-time,Single,80580,6715,37000,Home Improvement,686,1291,19.23,13,79857,5,0,Own,80,Approved,9.27,2026-01-23T13:31:49.613149,62.84,Approved,True
LA007977,73,65+,Male,White,High School,Contract,Single,41881,3490,56000,Home Improvement,799,409,11.72,17,32112,6,0,Own,95,Approved,6.76,2025-08-03T13:31:49.613232,99.7,Approved,False
LA007978,41,36-50,Female,Asian,Bachelor,Full-time,Widowed,75322,6276,37000,Debt Consolidation,689,2179,34.71,18,49159,11,0,Mortgage,65,Approved,9.03,2025-08-02T13:31:49.613317,56.44,Denied,True
LA007979,19,18-25,Male,White,Bachelor,Full-time,Single,84689,7057,167000,Medical,690,2626,37.21,0,39093,8,0,Rent,50,Denied,,2025-10-21T13:31:49.613396,35.77,Denied,True
LA007980,22,18-25,Male,Black,Bachelor,Contract,Single,53181,4431,80000,Debt Consolidation,723,1274,28.75,3,45384,10,0,Own,80,Approved,8.49,2025-06-21T13:31:49.613480,70.48,Approved,True
LA007981,33,26-35,Male,Hispanic,Bachelor,Full-time,Single,64879,5406,59000,Debt Consolidation,787,2124,39.29,7,84242,1,0,Rent,85,Approved,7.02,2025-12-23T13:31:49.613562,75.98,Approved,True
LA007982,28,26-35,Female,Black,Bachelor,Full-time,Married,73439,6119,65000,Debt Consolidation,721,1626,26.57,6,10141,11,0,Own,75,Approved,8.27,2025-08-18T13:31:49.613645,58.29,Denied,True
LA007983,61,51-65,Male,White,High School,Self-employed,Married,64098,5341,66000,Medical,715,1972,36.92,22,171549,10,0,Own,80,Approved,8.3,2025-10-25T13:31:49.613728,76.06,Approved,False
LA007984,63,51-65,Male,Black,Some College,Full-time,Married,71831,5985,177000,Debt Consolidation,801,761,12.71,3,10569,3,0,Mortgage,80,Approved,6.98,2025-05-02T13:31:49.613811,78.95,Approved,False
LA007985,49,36-50,Male,White,Master,Full-time,Divorced,134894,11241,139000,Debt Consolidation,794,1472,13.09,16,266170,4,0,Mortgage,100,Approved,6.93,2025-07-04T13:31:49.613894,97.13,Approved,False
LA007986,59,51-65,Male,White,High School,Part-time,Divorced,26537,2211,54000,Business,722,245,11.08,6,49344,4,0,Mortgage,95,Approved,8.94,2025-11-12T13:31:49.613978,98.54,Approved,False
LA007987,45,36-50,Male,White,High School,Full-time,Divorced,54784,4565,86000,Debt Consolidation,716,1352,29.61,9,16445,3,0,Rent,80,Approved,8.68,2025-05-28T13:31:49.614061,79.62,Approved,False
LA007988,37,36-50,Female,White,Bachelor,Full-time,Divorced,68309,5692,27000,Home Improvement,730,1395,24.51,2,116264,6,0,Rent,85,Approved,8.77,2025-10-04T13:31:49.614146,77.09,Approved,True
LA007989,34,26-35,Female,Hispanic,Bachelor,Full-time,Married,75935,6327,29000,Debt Consolidation,803,1149,18.16,2,10104,5,0,Own,80,Approved,6.84,2025-05-02T13:31:49.614229,64.49,Approved,True
LA007990,39,36-50,Female,White,Some College,Full-time,Married,53997,4499,36000,Medical,583,1953,43.4,0,52082,5,2,Rent,5,Denied,,2025-08-28T13:31:49.614310,0.0,Denied,True
LA007991,78,65+,Female,White,Bachelor,Full-time,Single,74161,6180,36000,Home Improvement,755,1777,28.75,3,297109,10,0,Mortgage,90,Approved,7.72,2025-08-06T13:31:49.614394,82.96,Approved,True
LA007992,26,26-35,Female,White,Bachelor,Full-time,Married,87032,7252,116000,Home Improvement,695,2170,29.92,4,128621,8,0,Rent,75,Approved,8.96,2025-11-06T13:31:49.614480,59.84,Denied,True
LA007993,21,18-25,Female,White,Bachelor,Full-time,Single,61305,5108,58000,Debt Consolidation,733,1384,27.09,2,8112,11,0,Mortgage,70,Approved,8.5,2025-06-17T13:31:49.614565,46.29,Denied,True
LA007994,33,26-35,Female,White,Bachelor,Contract,Married,63806,5317,123000,Other,633,2312,43.48,1,24053,12,0,Mortgage,30,Denied,,2025-10-29T13:31:49.614645,15.04,Denied,True
LA007995,23,18-25,Female,White,High School,Contract,Single,32062,2671,25000,Medical,715,1195,44.73,4,18249,4,0,Rent,60,Denied,,2025-10-22T13:31:49.614722,37.41,Denied,True
LA007996,44,36-50,Female,Hispanic,Some College,Full-time,Single,45288,3774,75000,Debt Consolidation,740,414,10.97,22,69620,8,0,Own,95,Approved,7.94,2025-05-05T13:31:49.614807,82.38,Approved,True
LA007997,31,26-35,Male,White,Master,Full-time,Married,95755,7979,106000,Business,627,2826,35.42,5,153020,4,0,Mortgage,60,Denied,,2025-12-17T13:31:49.614886,49.95,Denied,True
LA007998,44,36-50,Male,Black,Master,Full-time,Married,125013,10417,212000,Debt Consolidation,770,2290,21.98,4,71684,2,2,Mortgage,65,Approved,8.01,2025-05-31T13:31:49.614969,64.32,Approved,False
LA007999,34,26-35,Male,White,Bachelor,Full-time,Married,77542,6461,40000,Debt Consolidation,631,2853,44.15,12,93640,10,0,Rent,50,Denied,,2025-04-23T13:31:49.615049,38.82,Denied,True
LA008000,46,36-50,Male,White,Some College,Full-time,Married,54741,4561,73000,Home Improvement,772,728,15.96,11,93442,7,0,Own,100,Approved,7.98,2025-07-25T13:31:49.615218,97.57,Approved,False
LA008001,47,36-50,Male,White,Bachelor,Full-time,Married,82138,6844,104000,Medical,820,2530,36.96,6,27995,8,0,Own,75,Approved,6.15,2025-12-18T13:31:49.615302,74.2,Approved,False
LA008002,29,26-35,Male,White,Some College,Full-time,Single,48618,4051,104000,Business,684,1468,36.23,1,84450,12,0,Mortgage,60,Approved,8.84,2025-09-11T13:31:49.615388,53.21,Denied,True
LA008003,39,36-50,Female,White,Some College,Full-time,Married,40731,3394,24000,Home Improvement,793,940,27.69,12,54853,1,0,Own,95,Approved,6.71,2026-01-20T13:31:49.615470,83.36,Approved,True
LA008004,56,51-65,Female,Asian,Some College,Full-time,Married,70365,5863,110000,Other,801,1820,31.04,5,180952,2,0,Rent,85,Approved,7.45,2025-10-18T13:31:49.615552,76.57,Approved,True
LA008005,47,36-50,Female,Asian,Bachelor,Self-employed,Single,99313,8276,42000,Debt Consolidation,662,1834,22.16,15,266143,10,0,Own,80,Approved,10.16,2025-04-21T13:31:49.615636,68.11,Approved,True
LA008006,52,51-65,Male,White,Some College,Full-time,Divorced,68257,5688,73000,Other,726,1429,25.12,24,123143,14,0,Mortgage,90,Approved,8.87,2025-08-11T13:31:49.615721,89.98,Approved,False
LA008007,49,36-50,Male,White,Master,Full-time,Married,115123,9593,238000,Business,741,1998,20.83,18,249741,9,2,Mortgage,70,Approved,8.11,2025-02-19T13:31:49.615804,74.03,Approved,False
LA008008,60,51-65,Female,Hispanic,Bachelor,Full-time,Married,102236,8519,141000,Debt Consolidation,696,2964,34.79,11,23031,14,0,Rent,60,Approved,9.15,2025-05-17T13:31:49.615889,50.93,Denied,True
LA008009,51,51-65,Female,White,Bachelor,Self-employed,Divorced,88980,7415,138000,Home Improvement,807,1584,21.36,19,135181,12,0,Rent,95,Approved,7.28,2025-10-31T13:31:49.615971,86.14,Approved,True
LA008010,18,18-25,Male,White,Bachelor,Full-time,Divorced,58759,4896,25000,Other,667,2007,40.99,0,48211,13,1,Own,35,Denied,,2025-04-23T13:31:49.616050,18.44,Denied,True
LA008011,35,26-35,Male,Hispanic,Some College,Part-time,Married,37104,3092,52000,Debt Consolidation,667,506,16.36,8,33581,12,0,Mortgage,80,Approved,10.14,2025-05-12T13:31:49.616135,75.15,Approved,True
LA008012,30,26-35,Female,White,Bachelor,Full-time,Married,88293,7357,185000,Other,642,2390,32.48,1,75772,11,0,Own,45,Denied,,2025-02-13T13:31:49.616215,29.52,Denied,True
LA008013,29,26-35,Male,Hispanic,Some College,Full-time,Single,48525,4043,51000,Medical,659,1431,35.39,4,30244,2,0,Mortgage,60,Approved,9.93,2025-12-01T13:31:49.616303,54.62,Denied,True
LA008014,65,51-65,Male,White,Bachelor,Full-time,Married,95859,7988,42000,Medical,829,2932,36.7,1,268128,8,0,Rent,75,Approved,6.43,2025-03-24T13:31:49.616387,74.48,Approved,False
LA008015,19,18-25,Female,Black,Some College,Self-employed,Married,61219,5101,142000,Business,657,1113,21.82,0,65130,7,0,Rent,70,Denied,,2025-12-26T13:31:49.616466,45.09,Denied,True
LA008016,47,36-50,Male,Hispanic,Bachelor,Self-employed,Married,97558,8129,81000,Debt Consolidation,720,3195,39.3,16,98615,3,1,Own,70,Approved,8.88,2025-12-24T13:31:49.616552,71.82,Approved,False
LA008017,46,36-50,Female,White,Some College,Full-time,Single,49529,4127,75000,Business,686,890,21.56,0,92969,4,0,Own,70,Approved,9.27,2026-01-19T13:31:49.616639,58.68,Denied,True
LA008018,42,36-50,Male,Hispanic,Bachelor,Self-employed,Married,112543,9378,279000,Home Improvement,646,3998,42.63,4,157742,2,0,Mortgage,45,Denied,,2025-02-16T13:31:49.616718,44.75,Denied,False
LA008019,61,51-65,Male,White,Bachelor,Full-time,Married,98078,8173,135000,Medical,687,1297,15.87,1,126771,5,0,Own,75,Approved,9.43,2025-12-17T13:31:49.617727,72.91,Approved,False
LA008020,28,26-35,Male,White,High School,Full-time,Married,37849,3154,38000,Home Improvement,683,1194,37.86,5,54241,4,0,Rent,70,Approved,9.51,2025-11-04T13:31:49.618004,62.83,Approved,True
LA008021,37,36-50,Female,Hispanic,Bachelor,Full-time,Married,66085,5507,25000,Medical,661,1122,20.37,8,37539,10,0,Mortgage,75,Approved,9.39,2025-04-29T13:31:49.618097,62.3,Approved,True
LA008022,47,36-50,Male,White,Bachelor,Full-time,Single,74672,6222,105000,Other,748,2652,42.62,19,90107,11,0,Mortgage,70,Approved,8.28,2026-01-25T13:31:49.618186,70.25,Approved,False
LA008023,49,36-50,Female,White,Some College,Full-time,Married,63317,5276,158000,Home Improvement,671,1559,29.55,21,150349,10,0,Mortgage,80,Approved,9.87,2025-04-07T13:31:49.618274,71.2,Approved,True
LA008024,61,51-65,Female,Hispanic,Bachelor,Full-time,Divorced,95895,7991,68000,Business,741,1118,13.99,10,282205,14,0,Mortgage,95,Approved,7.95,2025-11-06T13:31:49.618373,85.74,Approved,True
LA008025,27,26-35,Female,White,Master,Full-time,Married,87394,7282,63000,Medical,663,3153,43.29,6,18724,11,0,Own,50,Denied,,2025-08-05T13:31:49.618453,29.9,Denied,True
LA008026,57,51-65,Male,Black,High School,Full-time,Divorced,63222,5268,109000,Home Improvement,684,2300,43.66,1,108776,10,0,Own,50,Denied,,2025-04-13T13:31:49.618533,49.33,Denied,False
LA008027,62,51-65,Female,White,High School,Full-time,Married,55940,4661,46000,Home Improvement,849,763,16.37,6,8474,2,0,Mortgage,85,Approved,6.08,2025-03-07T13:31:49.618621,77.52,Approved,True
LA008028,59,51-65,Male,Asian,Bachelor,Full-time,Married,106241,8853,143000,Home Improvement,846,1476,16.67,14,275849,12,0,Rent,100,Approved,6.16,2025-12-30T13:31:49.618706,98.24,Approved,False
LA008029,59,51-65,Female,White,Some College,Self-employed,Divorced,77006,6417,57000,Home Improvement,695,1521,23.7,12,141342,5,0,Mortgage,80,Approved,9.59,2025-08-15T13:31:49.618792,73.83,Approved,True
LA008030,34,26-35,Male,Black,High School,Full-time,Married,36334,3027,68000,Medical,729,725,23.94,5,12848,6,0,Rent,80,Approved,8.32,2025-06-06T13:31:49.618876,71.24,Approved,True
LA008031,32,26-35,Female,Black,PhD,Full-time,Divorced,128284,10690,134000,Business,694,1194,11.17,7,237764,2,1,Mortgage,75,Approved,8.9,2025-12-23T13:31:49.618963,58.75,Denied,True
LA008032,26,26-35,Male,White,Master,Full-time,Single,111767,9313,34000,Business,694,1842,19.78,0,76203,5,0,Own,70,Approved,9.45,2025-09-05T13:31:49.619051,61.13,Approved,True
LA008033,44,36-50,Female,White,Bachelor,Full-time,Married,72874,6072,46000,Home Improvement,654,1361,22.41,5,21054,10,0,Own,70,Approved,9.51,2025-04-19T13:31:49.619137,58.92,Denied,True
LA008034,39,36-50,Male,White,Bachelor,Part-time,Married,51329,4277,43000,Debt Consolidation,745,1143,26.72,1,12626,14,0,Mortgage,70,Approved,8.02,2025-12-30T13:31:49.619223,69.2,Approved,False
LA008035,59,51-65,Female,White,High School,Self-employed,Married,50762,4230,96000,Home Improvement,800,845,19.98,22,84194,5,0,Own,100,Approved,7.16,2026-02-03T13:31:49.619306,93.54,Approved,True
LA008036,47,36-50,Male,White,Bachelor,Full-time,Married,108869,9072,148000,Home Improvement,819,3045,33.56,8,270346,7,0,Mortgage,85,Approved,7.1,2025-06-06T13:31:49.619389,88.6,Approved,False
LA008037,31,26-35,Female,White,Bachelor,Self-employed,Single,105749,8812,80000,Home Improvement,681,1595,18.1,3,94991,8,0,Mortgage,75,Approved,9.57,2025-07-16T13:31:49.619475,58.09,Denied,True
LA008038,48,36-50,Male,White,Some College,Full-time,Divorced,61487,5123,113000,Other,675,1489,29.06,24,10767,8,0,Mortgage,65,Approved,9.95,2025-08-09T13:31:49.619561,63.89,Approved,False
LA008039,61,51-65,Female,Black,Bachelor,Full-time,Married,97683,8140,72000,Business,671,908,11.15,22,207634,13,0,Rent,85,Approved,10.05,2025-11-21T13:31:49.619647,72.92,Approved,True
LA008040,34,26-35,Male,Black,Master,Full-time,Single,105383,8781,76000,Debt Consolidation,747,3186,36.28,13,161215,7,0,Own,80,Approved,7.89,2025-07-02T13:31:49.619730,74.33,Approved,True
LA008041,30,26-35,Female,White,Some College,Full-time,Married,58306,4858,104000,Home Improvement,637,1128,23.22,7,68076,4,0,Mortgage,70,Approved,9.8,2025-11-04T13:31:49.619816,52.37,Denied,True
LA008042,30,26-35,Male,White,Bachelor,Full-time,Married,77985,6498,119000,Debt Consolidation,704,1105,17.0,7,6085,4,0,Own,80,Approved,8.84,2025-08-15T13:31:49.619900,72.91,Approved,True
LA008043,31,26-35,Male,Black,Master,Full-time,Married,116568,9714,131000,Debt Consolidation,803,4334,44.62,6,182552,6,0,Own,75,Approved,6.81,2025-06-14T13:31:49.619983,70.83,Approved,True
LA008044,25,18-25,Male,Black,High School,Part-time,Single,24754,2062,41000,Home Improvement,691,812,39.36,5,13189,13,0,Rent,65,Approved,9.15,2026-02-05T13:31:49.620068,55.62,Denied,True
LA008045,28,26-35,Male,White,High School,Full-time,Single,46049,3837,68000,Debt Consolidation,672,1497,39.01,9,20338,5,0,Mortgage,60,Approved,9.25,2025-03-14T13:31:49.620154,54.7,Denied,True
LA008046,19,18-25,Male,Black,Some College,Contract,Single,33932,2827,82000,Medical,616,880,31.12,0,10178,4,0,Own,40,Denied,,2025-11-30T13:31:49.620234,27.98,Denied,True
LA008047,52,51-65,Female,White,Some College,Full-time,Married,72216,6018,27000,Business,648,1510,25.09,7,55620,7,0,Own,65,Approved,9.8,2025-10-11T13:31:49.620322,52.47,Denied,True
LA008048,61,51-65,Female,Asian,Master,Part-time,Married,81096,6758,88000,Home Improvement,790,2213,32.75,11,135194,6,0,Mortgage,85,Approved,7.56,2025-06-17T13:31:49.620404,72.4,Approved,True
LA008049,54,51-65,Female,White,Bachelor,Full-time,Married,95190,7932,201000,Debt Consolidation,746,2602,32.8,13,232318,14,0,Rent,80,Approved,8.3,2025-04-15T13:31:49.620488,70.32,Approved,True
LA008050,57,51-65,Female,Asian,Master,Full-time,Single,110590,9215,275000,Business,770,1409,15.29,24,87128,11,0,Rent,95,Approved,7.14,2025-12-01T13:31:49.620576,86.63,Approved,True
LA008051,33,26-35,Female,Hispanic,Bachelor,Contract,Divorced,67481,5623,73000,Debt Consolidation,800,1073,19.08,8,122651,8,0,Mortgage,100,Approved,6.93,2025-06-07T13:31:49.620659,80.06,Approved,True
LA008052,55,51-65,Female,White,Some College,Part-time,Married,31850,2654,24000,Medical,706,1075,40.5,10,20621,9,0,Rent,65,Approved,8.47,2025-03-13T13:31:49.620743,55.91,Denied,True
LA008053,28,26-35,Female,White,Bachelor,Full-time,Divorced,83349,6945,172000,Other,713,764,11.0,0,80842,11,0,Own,80,Approved,9.12,2026-01-27T13:31:49.620828,63.11,Approved,True
LA008054,40,36-50,Male,Other,Bachelor,Full-time,Single,90453,7537,104000,Home Improvement,771,2661,35.3,15,32612,5,1,Rent,65,Approved,7.49,2025-07-26T13:31:49.620911,67.51,Approved,False
LA008055,58,51-65,Female,White,Some College,Full-time,Single,70964,5913,64000,Debt Consolidation,711,2277,38.5,4,126038,9,0,Own,75,Approved,8.55,2025-04-02T13:31:49.620997,65.38,Approved,True
LA008056,30,26-35,Male,White,Master,Part-time,Divorced,57469,4789,74000,Debt Consolidation,597,1996,41.68,11,33714,1,0,Rent,35,Denied,,2025-06-01T13:31:49.621077,28.14,Denied,True
LA008057,30,26-35,Male,White,Master,Full-time,Married,84554,7046,87000,Home Improvement,671,2037,28.91,6,30581,14,0,Mortgage,70,Approved,9.77,2025-11-14T13:31:49.621162,60.12,Approved,True
LA008058,64,51-65,Female,White,Bachelor,Self-employed,Married,91562,7630,223000,Medical,807,952,12.48,9,162287,10,0,Rent,100,Approved,6.81,2025-10-07T13:31:49.621245,91.45,Approved,True
LA008059,21,18-25,Female,White,Some College,Full-time,Divorced,49330,4110,117000,Debt Consolidation,723,1645,40.02,2,13727,1,0,Mortgage,55,Denied,,2025-06-13T13:31:49.621324,32.93,Denied,True
LA008060,40,36-50,Female,White,Master,Full-time,Married,96179,8014,123000,Debt Consolidation,759,1804,22.51,6,69209,1,0,Mortgage,90,Approved,7.51,2026-01-24T13:31:49.621406,80.67,Approved,True
LA008061,75,65+,Female,Black,High School,Self-employed,Married,50169,4180,51000,Medical,797,619,14.81,21,153093,11,0,Mortgage,100,Approved,7.23,2025-05-31T13:31:49.621489,91.28,Approved,True
LA008062,63,51-65,Male,White,Master,Self-employed,Single,130458,10871,257000,Debt Consolidation,824,2022,18.6,8,299861,9,0,Mortgage,100,Approved,6.7,2025-05-01T13:31:49.621572,97.0,Approved,False
LA008063,33,26-35,Female,White,Bachelor,Full-time,Single,66465,5538,140000,Business,719,2469,44.58,6,46920,6,0,Mortgage,65,Approved,8.6,2025-04-07T13:31:49.621656,46.51,Denied,True
LA008064,47,36-50,Female,Black,Master,Full-time,Married,113253,9437,277000,Debt Consolidation,848,1021,10.82,9,176807,2,0,Mortgage,100,Approved,5.86,2025-02-13T13:31:49.621738,88.7,Approved,True
LA008065,54,51-65,Female,White,Master,Full-time,Single,148625,12385,188000,Debt Consolidation,719,1272,10.27,11,231342,13,0,Own,95,Approved,8.76,2025-12-12T13:31:49.621823,86.51,Approved,True
LA008066,61,51-65,Female,Hispanic,Some College,Full-time,Married,72015,6001,124000,Business,795,600,10.0,17,131268,2,0,Mortgage,100,Approved,7.49,2025-12-08T13:31:49.621905,86.74,Approved,True
LA008067,30,26-35,Female,White,Master,Self-employed,Married,126052,10504,300000,Business,740,3523,33.54,5,44775,3,0,Rent,70,Approved,8.1,2025-03-30T13:31:49.621989,52.62,Denied,True
LA008068,38,36-50,Male,Hispanic,Bachelor,Contract,Single,62821,5235,91000,Other,804,1197,22.86,15,121820,8,1,Mortgage,85,Approved,7.34,2025-08-12T13:31:49.622071,85.5,Approved,False
LA008069,46,36-50,Female,White,Bachelor,Full-time,Single,75661,6305,94000,Other,761,962,15.26,23,139067,2,2,Mortgage,80,Approved,7.44,2025-03-08T13:31:49.622154,72.56,Approved,True
LA008070,46,36-50,Male,White,Some College,Self-employed,Married,68218,5684,98000,Business,692,1252,22.02,22,182987,5,0,Rent,80,Approved,8.68,2026-01-18T13:31:49.622239,80.98,Approved,False
LA008071,27,26-35,Female,White,Some College,Full-time,Married,41542,3461,69000,Medical,629,1229,35.5,6,29164,12,1,Mortgage,45,Denied,,2025-06-15T13:31:49.622317,27.28,Denied,True
LA008072,48,36-50,Male,Hispanic,Master,Full-time,Single,113463,9455,104000,Home Improvement,758,3208,33.93,22,250692,1,1,Rent,75,Approved,7.53,2026-01-22T13:31:49.622399,73.44,Approved,False
LA008073,30,26-35,Male,Hispanic,Some College,Contract,Single,54239,4519,90000,Home Improvement,744,1590,35.18,9,25138,2,0,Mortgage,70,Approved,8.09,2025-07-14T13:31:49.622483,60.81,Approved,True
LA008074,52,51-65,Female,White,Some College,Full-time,Single,55424,4618,108000,Home Improvement,823,828,17.93,9,86974,9,0,Mortgage,100,Approved,6.65,2025-04-26T13:31:49.622572,89.74,Approved,True
LA008075,43,36-50,Male,Hispanic,Bachelor,Full-time,Divorced,82156,6846,183000,Home Improvement,734,1159,16.93,20,132125,11,0,Rent,95,Approved,8.59,2025-02-11T13:31:49.622656,96.9,Approved,False
LA008076,18,18-25,Female,White,High School,Full-time,Single,39566,3297,17000,Business,686,1429,43.34,0,11058,12,0,Own,40,Denied,,2025-10-12T13:31:49.622734,15.62,Denied,True
LA008077,27,26-35,Female,Hispanic,Bachelor,Self-employed,Married,108976,9081,52000,Debt Consolidation,653,2089,23.0,7,93907,3,0,Rent,75,Approved,10.11,2025-03-10T13:31:49.622819,55.77,Denied,True
LA008078,45,36-50,Female,Asian,High School,Full-time,Married,37399,3116,62000,Debt Consolidation,725,580,18.61,20,16262,4,0,Mortgage,85,Approved,8.94,2025-06-21T13:31:49.622903,80.39,Approved,True
LA008079,62,51-65,Male,White,Bachelor,Full-time,Married,79512,6626,57000,Home Improvement,666,1398,21.1,21,199219,12,0,Own,80,Approved,9.22,2025-10-02T13:31:49.622989,81.43,Approved,False
